PRODUCT NAME,CATEGORY,BRAND,SKU,SUPPLIER,GTIN / EAN / UPC,MAP (Targeted price or RRP),Cost price,Bottom price,Ceiling price,Your site URL,Competitor #1 URL,Competitor #2 URL,Competitor #3 URL,Competitor #4 URL,Competitor #5 URL,Competitor #6 URL,Harga Amazon
"Honor X9c 5G (12GB RAM, 256GB, Titanium Black) - Brand New",Honor,Honor,,,HonX9c12R256Blk-AU,,,,,,,,,,,,#N/A
"Honor X9c 5G (12GB RAM, 256GB, Titanium Purple) - Brand New",Honor,Honor,,,HonX9c12R256Prp-AU,,,,,,,,,,,,#N/A
"Motorola Edge 50 Fusion (12GB RAM, 256GB, Forest Blue) - Brand New",Motorola,Motorola,,,MotEdg50Fus12R256For-AU,,,,,,https://www.jbhifi.com.au/products/motorola-edge-50-fusion-256gb-forest-blue,https://www.mobileciti.com.au/motorola-edge-50-fusion-5g-forest-blue,,,,,#N/A
"Motorola Edge 50 Fusion (12GB RAM, 256GB, Marshmallow Blue) - Brand New",Motorola,Motorola,,,MotEdg50Fus12R256Mar-AU,,,,,,https://www.jbhifi.com.au/products/motorola-edge-50-fusion-256gb-marshmallow-blue,https://www.mobileciti.com.au/motorola-edge-50-fusion-5g-marshmallow-blue,,,,,#N/A
"Motorola Edge 50 Pro 5G (12GB RAM, 256GB, Black Beauty) - Brand New",Motorola,Motorola,,,MotEdg50Pro12R256Blk-AU,,,,,,,,,,,,#N/A
"Motorola Razr 50 5G (8GB RAM, 256GB, Spritz Orange) - Brand New",Motorola,Motorola,,,MotRaz505G8R256Org-AU,,,,,,,,,,,,#N/A
"Motorola Razr 60 5G (8GB RAM, 256GB, Pantone Gibraltar Sea) - Brand New",Motorola,Motorola,,,MtRzr608256PGS-AU,,,,,,https://www.jbhifi.com.au/products/motorola-razr-60-5g-256gb-gibraltar-sea,,https://buymobile.com.au/products/motorola-moto-razr-60-xt2553-1-8gb-ram-256gb-5g?variant=43772934750323,https://spectronic.com.au/product/motorola-razr-60-5g-256-8gb-ram-gibraltar-sea-dual-sim-global-version-xt2553-1/,https://bestmobilephone.com.au/motorola-razr-60-5g-8gb-256gb-pantone-gibraltar-sea-global-version/,https://www.amazon.com.au/dp/B0DYVPTPL3,#N/A
"Motorola Razr 60 5G (8GB RAM, 256GB, Pantone Lightest Sky) - Brand New",Motorola,Motorola,,,MtRzr608256PLS-AU,,,,,,,,https://buymobile.com.au/products/motorola-moto-razr-60-xt2553-1-8gb-ram-256gb-5g?variant=43772934783091,https://spectronic.com.au/product/motorola-razr-60-5g-256-8gb-ram-lightest-sky-dual-sim-global-version-xt2553-1/,https://bestmobilephone.com.au/motorola-razr-60-5g-8gb-256gb-pantone-lightest-sky-global-version/,,#N/A
"Motorola Razr 60 Ultra 5G (16GB RAM, 512GB, Pantone Carbaret) - Brand New",Motorola,Motorola,,,MtRzr60Ut16512PC-AU,,,,,,,,https://buymobile.com.au/products/motorola-moto-razr-60-ultra-16gb-ram-512gb-5g?variant=43243697963123,https://spectronic.com.au/product/motorola-razr-60-ultra-5g-512gb-16gb-ram-cabaret-dual-sim-global-version-xt2551-6/,https://bestmobilephone.com.au/motorola-razr-60-ultra-5g-16gb-512gb-pantone-cabaret-global-version/,https://www.amazon.com.au/dp/B0F8J8JCBC,#N/A
"Motorola Razr 60 Ultra 5G (16GB RAM, 512GB, Pantone Mountain Trail) - Brand New",Motorola,Motorola,,,MtRzr60Ut16512PMT-AU,,,,,,,,https://buymobile.com.au/products/motorola-moto-razr-60-ultra-16gb-ram-512gb-5g?variant=43243697995891,https://spectronic.com.au/product/motorola-razr-60-ultra-5g-512gb-16gb-ram-mountain-trail-dual-sim-global-version-xt2551-6/,https://bestmobilephone.com.au/motorola-razr-60-ultra-5g-16gb-512gb-pantone-mountain-trail-global-version/,https://www.amazon.com.au/dp/B0DYVMP58X,#N/A
"Motorola Razr 60 Ultra 5G (16GB RAM, 512GB, Pantone Scarab) - Brand New",Motorola,Motorola,,,MtRzr60Ut16512PS-AU,,,,,,,,https://buymobile.com.au/products/motorola-moto-razr-60-ultra-16gb-ram-512gb-5g?variant=43243698061427,https://spectronic.com.au/product/motorola-razr-60-ultra-5g-512gb-16gb-ram-scarab-dual-sim-global-version-xt2551-6/,https://bestmobilephone.com.au/motorola-razr-60-ultra-5g-16gb-512gb-pantone-scarab-global-version/,https://www.amazon.com.au/dp/B0DYVPHWYN,#N/A
"Nothing CMF Phone 2 Pro Dual SIM 5G (8GB RAM, 128GB, Black) - Brand New",Nothing Phone,NOTHING,,,NtCMFPh2Pr8128Bk-AU,,,,,,https://www.jbhifi.com.au/products/cmf-phone-2-pro-5g-128gb-black,,,,,,#N/A
"Nothing CMF Phone 2 Pro Dual SIM 5G (8GB RAM, 128GB, Orange) - Brand New",Nothing Phone,NOTHING,,,NtCMFPh2Pr8128Og-AU,,,,,,https://www.jbhifi.com.au/products/cmf-phone-2-pro-5g-128gb-orange,,,,,,#N/A
"Nothing CMF Phone 2 Pro Dual SIM 5G (8GB RAM, 128GB, White) - Brand New",Nothing Phone,NOTHING,,,NtCMFPh2Pr8128Wt-AU,,,,,,https://www.jbhifi.com.au/products/cmf-phone-2-pro-5g-128gb-white,,,,,,#N/A
"Nothing CMF Phone 2 Pro Dual SIM 5G (8GB RAM, 256GB, Black) - Brand New",Nothing Phone,NOTHING,,,NtCMFPh2Pr8256Bk-AU,,,,,,https://www.jbhifi.com.au/products/cmf-phone-2-pro-5g-256gb-black,,https://buymobile.com.au/products/nothing-cmf-phone-2-pro-dual-sim-8gb-ram-256gb-5g?variant=43036058583155,,,,#N/A
"Nothing CMF Phone 2 Pro Dual SIM 5G (8GB RAM, 256GB, White) - Brand New",Nothing Phone,NOTHING,,,NtCMFPh2Pr8256Wt-AU,,,,,,https://www.jbhifi.com.au/products/cmf-phone-2-pro-5g-256gb-white,,https://buymobile.com.au/products/nothing-cmf-phone-2-pro-dual-sim-8gb-ram-256gb-5g?variant=43036058615923,,,,#N/A
"Nothing Phone (2a) Dual SIM 5G (12GB RAM, 256GB, Milk) - Brand New",Nothing Phone,NOTHING,,,NotPhn2A12R256Mlk-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-2a-5g-256gb-milk-white,,https://buymobile.com.au/products/nothing-phone-2a-dual-sim-12gb-ram-256gb-5g?variant=41452201279603,,,,#N/A
"Nothing Phone (2a) Dual SIM 5G (8GB RAM, 128GB, Milk) - Brand New",Nothing Phone,NOTHING,,,NotPhn2A8R128Mlk-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-2a-5g-128gb-milk-white,,,,,,#N/A
"Nothing Phone (2a) Plus Dual SIM 5G (12GB RAM, 256GB, Black) - Brand New",Nothing Phone,NOTHING,,,NotPhn2aPls12R256Blk-AU,,,,,,,,,,,,#N/A
"Nothing Phone (2a) Plus Dual SIM 5G (12GB RAM, 256GB, Grey) - Brand New",Nothing Phone,NOTHING,,,NotPhn2aPls12R256Gry-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-2a-plus-5g-256gb-grey,,,,,,#N/A
"Nothing Phone (3) Dual SIM 5G (12GB RAM, 256GB, Black) - Brand New",Nothing Phone,NOTHING,,,NotPhn312R256Blk-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3-5g-256gb-black,,https://buymobile.com.au/products/nothing-phone-3-a024-dual-sim-12gb-ram-256gb-5g?variant=43200754253939,https://spectronic.com.au/product/nothing-3-5g-256gb-12gb-ram-black-dual-sim-global-version/,https://bestmobilephone.com.au/nothing-phone-3-12gb-256gb-5g-dual-sim-black-global-version/,,#N/A
"Nothing Phone (3) Dual SIM 5G (12GB RAM, 256GB, White) - Brand New",Nothing Phone,NOTHING,,,NotPhn312R256Wht-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3-5g-256gb-white,,https://buymobile.com.au/products/nothing-phone-3-a024-dual-sim-12gb-ram-256gb-5g?variant=43200754286707,https://spectronic.com.au/product/nothing-3-5g-256gb-12gb-ram-white-dual-sim-global-version/,https://bestmobilephone.com.au/nothing-phone-3-12gb-256gb-5g-dual-sim-white-global-version/,,#N/A
"Nothing Phone (3) Dual SIM 5G (16GB RAM, 512GB, Black) - Brand New",Nothing Phone,NOTHING,,,NotPhn316R512Blk-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3-5g-512gb-black,,https://buymobile.com.au/products/nothing-phone-3-a024-dual-sim-16gb-ram-512gb-5g?variant=43200753860723,,https://bestmobilephone.com.au/nothing-phone-3-16gb-512gb-5g-dual-sim-black-global-version/,,#N/A
"Nothing Phone (3) Dual SIM 5G (16GB RAM, 512GB, White) - Brand New",Nothing Phone,NOTHING,,,NotPhn316R512Wht-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3-5g-512gb-white,,https://buymobile.com.au/products/nothing-phone-3-a024-dual-sim-16gb-ram-512gb-5g?variant=43200753893491,,https://bestmobilephone.com.au/nothing-phone-3-16gb-512gb-5g-dual-sim-white-global-version/,,#N/A
"Nothing Phone (3a) Dual SIM 5G (12GB RAM, 256GB, Black) - Brand New",Nothing Phone,NOTHING,,,NotPhn3a12R256Blk-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3a-5g-256gb-black,,https://buymobile.com.au/products/nothing-phone-3a-dual-sim-12gb-ram-256gb-5g?variant=42914354200691,,,,#N/A
"Nothing Phone (3a) Dual SIM 5G (12GB RAM, 256GB, Blue) - Brand New",Nothing Phone,NOTHING,,,Not3a12R256Blu-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3a-5g-256gb-blue,,https://buymobile.com.au/products/nothing-phone-3a-dual-sim-12gb-ram-256gb-5g?variant=42994176458867,,,,#N/A
"Nothing Phone (3a) Dual SIM 5G (12GB RAM, 256GB, White) - Brand New",Nothing Phone,NOTHING,,,NotPhn3a12R256Wht-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3a-5g-256gb-white,,https://buymobile.com.au/products/nothing-phone-3a-dual-sim-12gb-ram-256gb-5g?variant=42914354233459,,,,#N/A
"Nothing Phone (3a) Dual SIM 5G (8GB RAM, 128GB, Black) - Brand New",Nothing Phone,NOTHING,,,NotPhn3a8R128Blk-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3a-5g-128gb-black,,https://buymobile.com.au/products/nothing-phone-3a-dual-sim-8gb-ram-128gb-5g?variant=42914354135155,,,,#N/A
"Nothing Phone (3a) Dual SIM 5G (8GB RAM, 128GB, White) - Brand New",Nothing Phone,NOTHING,,,NotPhn3a8R128Wht-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3a-5g-128gb-white,,https://buymobile.com.au/products/nothing-phone-3a-dual-sim-8gb-ram-128gb-5g?variant=42914354167923,,,,#N/A
"Nothing Phone (3a) Pro Dual SIM 5G (12GB RAM, 256GB, Black) - Brand New",Nothing Phone,NOTHING,,,NotPhn3aPro12R256Blk-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3a-pro-5g-256gb-black,,https://buymobile.com.au/products/nothing-phone-3a-pro-dual-sim-12gb-ram-256gb-5g?variant=42927736782963,,https://bestmobilephone.com.au/nothing-phone-3a-pro-12gb-256gb-5g-dual-sim-black-global-version/,,#N/A
"Nothing Phone (3a) Pro Dual SIM 5G (12GB RAM, 256GB, Grey) - Brand New",Nothing Phone,NOTHING,,,NotPhn3aPro12R256Gry-AU,,,,,,https://www.jbhifi.com.au/products/nothing-phone-3a-pro-5g-256gb-grey,,https://buymobile.com.au/products/nothing-phone-3a-pro-dual-sim-12gb-ram-256gb-5g?variant=42927736815731,,https://bestmobilephone.com.au/nothing-phone-3a-pro-12gb-256gb-5g-dual-sim-grey-global-version/,,#N/A
"Nubia Neo 3 Dual SIM 5G (8GB RAM, 256GB, Cyber Silver) - Brand New",Nubia,Nubia,,,NubNeo38r256Slv-AU,,,,,,,,https://buymobile.com.au/products/nubia-neo-3-z2464n-dual-sim-8gb-ram-256gb-5g?variant=43200753664115,,,,#N/A
"Nubia Neo 3 Dual SIM 5G (8GB RAM, 256GB, Shadow Black) - Brand New",Nubia,Nubia,,,NubNeo38r256Blk-AU,,,,,,,,https://buymobile.com.au/products/nubia-neo-3-z2464n-dual-sim-8gb-ram-256gb-5g?variant=43200753696883,,,,#N/A
"Nubia Neo 3 Dual SIM 5G (8GB RAM, 256GB, Titanium Gold) - Brand New",Nubia,Nubia,,,NubNeo38r256Gld-AU,,,,,,,,https://buymobile.com.au/products/nubia-neo-3-z2464n-dual-sim-8gb-ram-256gb-5g?variant=43200753729651,,,,#N/A
"Nubia Red Magic 9 Pro 5G (12GB RAM, 256GB, Cyclone) - Brand New",Nubia,Nubia,,,NubRedMag9Pro5G12R256Cyc-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-9-pro-nx769j-dual-sim-12gb-ram-256gb-5g?variant=42457351651443,,,,#N/A
"Nubia Red Magic 9 Pro 5G (12GB RAM, 256GB, Snowfall) - Brand New",Nubia,Nubia,,,NubRedMag9Pro5G12R256Snw-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-9-pro-nx769j-dual-sim-12gb-ram-256gb-5g?variant=42457351815283,,,,#N/A
"Nubia Red Magic 9 Pro 5G (12GB RAM, 512GB, Cyclone) - Brand New",Nubia,Nubia,,,NubRedMag9Pro5G12R512Cyc-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-9-pro-nx769j-dual-sim-12gb-ram-512gb-5g,,,,#N/A
"Nubia Red Magic 9 Pro 5G (16GB RAM, 512GB, Cyclone) - Brand New",Nubia,Nubia,,,NubRedMag9Pro5G16R512Cyc-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-9-pro-nx769j-dual-sim-16gb-ram-512gb-5g?variant=41339940601971,,https://bestmobilephone.com.au/zte-nubia-redmagic-9-pro-5g-dual-sim-16gb-512gb-cyclone-global-version/,,#N/A
"Nubia Red Magic 9 Pro 5G (16GB RAM, 512GB, Snowfall) - Brand New",Nubia,Nubia,,,NubRedMag9Pro5G16R512Snw-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-9-pro-nx769j-dual-sim-16gb-ram-512gb-5g?variant=41339923824755,https://spectronic.com.au/product/zte-nubia-redmagic-9-pro-5g-512gb-16gb-ram-snowfall-global-version/,https://bestmobilephone.com.au/zte-nubia-redmagic-9-pro-5g-dual-sim-16gb-512gb-snowfall-global-version/,,#N/A
"Nubia Red Magic 9S Pro 5G (12GB RAM, 256GB, Sleet) - Brand New",Nubia,Nubia,,,NubRedMag9SPro5G12R256Slt-AU,,,,,,,,,https://spectronic.com.au/product/nubia-red-magic-9s-pro-256gb-12gb-ram-sleet-black-dual-sim-global-version/,https://bestmobilephone.com.au/zte-nubia-redmagic-9s-pro-5g-dual-sim-12gb-256gb-sleet-global-version/,,#N/A
"Nubia Red Magic 9S Pro 5G (16GB RAM, 512GB, Cyclone) - Brand New",Nubia,Nubia,,,NubRedMag9SPro5G16R512Cyc-AU,,,,,,,,,https://spectronic.com.au/product/nubia-red-magic-9s-pro-512gb-16gb-ram-cyclone-transparent-black-dual-sim-global-version/,https://bestmobilephone.com.au/zte-nubia-redmagic-9s-pro-5g-dual-sim-16gb-512gb-cyclone-global-version/,,#N/A
"Nubia Red Magic 9S Pro 5G (16GB RAM, 512GB, Snowfall) - Brand New",Nubia,Nubia,,,NubRedMag9SPro5G16R512Snw-AU,,,,,,,,,https://spectronic.com.au/product/nubia-red-magic-9s-pro-512gb-16gb-ram-snowfall-silver-dual-sim-global-version/,https://bestmobilephone.com.au/zte-nubia-redmagic-9s-pro-5g-dual-sim-16gb-512gb-snowfall-global-version/,,#N/A
"Nubia RedMagic 10 Air 5G (12GB RAM, 256GB, Orange Flare) - Brand New",Nubia,Nubia,,,NubRM10Air12r256Org-AU,,,,,,,,https://buymobile.com.au/products/nubia-redmagic-10-air-dual-sim-12gb-ram-256gb-5g?variant=44024408211571,,,,#N/A
"Nubia RedMagic 10 Air 5G (12GB RAM, 256GB, Twilight) - Brand New",Nubia,Nubia,,,NubRM10Air12R256Twi-AU,,,,,,,,https://buymobile.com.au/products/nubia-redmagic-10-air-dual-sim-12gb-ram-256gb-5g?variant=43057244274803,https://bestmobilephone.com.au/zte-redmagic-10-air-5g-dual-sim-12gb-256gb-black-twilight-global-version/,https://bestmobilephone.com.au/zte-redmagic-10-air-5g-dual-sim-12gb-256gb-black-twilight-global-version/,,#N/A
"Nubia RedMagic 10 Air 5G (12GB RAM, 256GB, White Hailstone) - Brand New",Nubia,Nubia,,,NubRM10Air12r256Wht-AU,,,,,,,,https://buymobile.com.au/products/nubia-redmagic-10-air-dual-sim-12gb-ram-256gb-5g?variant=43057244307571,https://spectronic.com.au/product/nubia-redmagic-10-air-5g-256gb-12gb-ram-hailstone-white-dual-sim/,,,#N/A
"Nubia RedMagic 10 Air 5G (16GB RAM, 512GB, Flare) - Brand New",Nubia,Nubia,,,NubRM10Air16R512Fla-AU,,,,,,,,https://buymobile.com.au/products/nubia-redmagic-10-air-dual-sim-16gb-ram-512gb-5g?variant=43144470495347,,,https://www.amazon.com.au/dp/‎B0F38C3JXW,#N/A
"Nubia RedMagic 10 Air 5G (16GB RAM, 512GB, Hailstone) - Brand New",Nubia,Nubia,,,NubRM10Air16R512Hai-AU,,,,,,,,https://buymobile.com.au/products/nubia-redmagic-10-air-dual-sim-16gb-ram-512gb-5g?variant=43057244242035,https://bestmobilephone.com.au/zte-redmagic-10-air-5g-dual-sim-16gb-512gb-white-hailstone-global-version/,https://bestmobilephone.com.au/zte-redmagic-10-air-5g-dual-sim-16gb-512gb-white-hailstone-global-version/,https://www.amazon.com.au/dp/‎B0F38GJDM4,#N/A
"Nubia RedMagic 10 Air 5G (16GB RAM, 512GB, Twilight) - Brand New",Nubia,Nubia,,,NubRM10Air16R512Twi-AU,,,,,,,,https://buymobile.com.au/products/nubia-redmagic-10-air-dual-sim-16gb-ram-512gb-5g?variant=43057244209267,https://bestmobilephone.com.au/zte-redmagic-10-air-5g-dual-sim-16gb-512gb-black-twilight-global-version/,https://bestmobilephone.com.au/zte-redmagic-10-air-5g-dual-sim-16gb-512gb-black-twilight-global-version/,https://www.amazon.com.au/dp/B0F38GR8G5,
"Nubia RedMagic 10 Pro 5G (12GB RAM, 256GB, Lightspeed) - Brand New",Nubia,Nubia,,,NubRedMag10Pro12R256Lig-AU,,,,,,,,,,,https://www.amazon.com.au/dp/B0DPDK48BQ,
"Nubia RedMagic 10 Pro 5G (12GB RAM, 256GB, Shadow) - Brand New",Nubia,Nubia,,,NubRedMag10Pro12R256Shd-AU,,,,,,,https://www.mobileciti.com.au/nubia-redmagic-10-pro-5g-256gb-shadow,,,https://bestmobilephone.com.au/zte-nubia-redmagic-10-pro-5g-dual-sim-12gb-256gb-shadow-global-version/,,#N/A
"Nubia RedMagic 10 Pro 5G (16GB RAM, 512GB, Dusk) - Brand New",Nubia,Nubia,,,NubRedMag10Pro16R512Dsk-AU,,,,,,,,,,https://bestmobilephone.com.au/zte-nubia-redmagic-10-pro-5g-dual-sim-16gb-512gb-dusk-global-version/,,#N/A
"Nubia RedMagic 10 Pro 5G (16GB RAM, 512GB, Moonlight) - Brand New",Nubia,Nubia,,,NubRedMag10Pro16R512Mon-AU,,,,,,,https://www.mobileciti.com.au/nubia-redmagic-10-pro-5g-512gb-moonlight,https://buymobile.com.au/products/nubia-red-magic-10-pro-dual-sim-16gb-ram-512gb-5g?variant=42995483705459,,https://bestmobilephone.com.au/zte-nubia-redmagic-10-pro-5g-dual-sim-16gb-512gb-moonlight-global-version/,https://www.amazon.com.au/dp/B0DS44Z43H,
"Nubia RedMagic 10 Pro 5G (24GB RAM, 1TB, Dusk) - Brand New",Nubia,Nubia,,,NubRedMag10Pro24R1TBDsk-AU,,,,,,,,,,https://bestmobilephone.com.au/zte-nubia-redmagic-10-pro-5g-dual-sim-24gb-1tb-dusk-global-version/,,#N/A
"Nubia RedMagic 10S Pro 5G (12GB RAM, 256GB, Nightfall) - Brand New",Nubia,Nubia,,,NubRM10SPro12R256Nig-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-10s-pro-dual-sim-12gb-ram-256gb-5g?_pos=2&_sid=f009212f1&_ss=r,,,https://www.amazon.com.au/dp/B0F6LV9FRF,"1,121.25"
"Nubia RedMagic 10S Pro 5G (16GB RAM, 512GB, Dusk) - Brand New",Nubia,Nubia,,,NubRM10SPro16R512Dsk-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-10s-pro-dual-sim-16gb-ram-512gb-5g?variant=43143248183411,https://spectronic.com.au/product/nubia-redmagic-10s-pro-5g-512gb-16gb-dusk-global-version-nx769j/,,,#N/A
"Nubia RedMagic 10S Pro 5G (16GB RAM, 512GB, Moonlight) - Brand New",Nubia,Nubia,,,NubRM10SPro16R512Mon-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-10s-pro-dual-sim-16gb-ram-512gb-5g?variant=43143248216179,https://spectronic.com.au/product/nubia-redmagic-10s-pro-5g-512gb-16gb-moonlight-global-version-nx769j/,,https://www.amazon.com.au/dp/B0F6NFZHGJ,"1,121.25"
"Nubia RedMagic 10S Pro 5G (24GB RAM, 1TB, Dusk) - Brand New",Nubia,Nubia,,,NubRM10SPro24R1TBDsk-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-10s-pro-dual-sim-24gb-ram-1tb-5g?variant=43143248281715,https://spectronic.com.au/product/nubia-redmagic-10s-pro-5g-1tb-24gb-dusk-global-version-nx769j/,https://bestmobilephone.com.au/zte-redmagic-10s-pro-5g-dual-sim-24gb-1tb-transparent-black-dusk-global-version/,,#N/A
"Nubia RedMagic 10S Pro 5G (24GB RAM, 1TB, Moonlight) - Brand New",Nubia,Nubia,,,NubRM10SPro24R1TBMon-AU,,,,,,,,https://buymobile.com.au/products/nubia-red-magic-10s-pro-dual-sim-24gb-ram-1tb-5g?variant=43143248314483,https://spectronic.com.au/product/nubia-redmagic-10s-pro-5g-1tb-24gb-moonlight-global-version-nx769j/,,https://www.amazon.com.au/dp/‎B0F6NKGB9T,#N/A
"Nubia Z70 Ultra Dual SIM 5G (12GB RAM, 256GB, Black) - Brand New",Nubia,Nubia,,,NubZ70Ult12R256Blk-AU,,,,,,,,,https://spectronic.com.au/product/nubia-z70-ultra-5g-256gb-12gb-ram-black-dual-sim-global-version/,https://bestmobilephone.com.au/zte-nubia-z70-ultra-5g-dual-sim-12gb-256gb-black-global-version/,,#N/A
"Nubia Z70 Ultra Dual SIM 5G (12GB RAM, 256GB, Yellow) - Brand New",Nubia,Nubia,,,NubZ70Ult12R256Ylw-AU,,,,,,,,,https://spectronic.com.au/product/nubia-z70-ultra-5g-256gb-12gb-ram-amber-yellow-dual-sim-global-version/,https://bestmobilephone.com.au/zte-nubia-z70-ultra-5g-dual-sim-12gb-256gb-amber-yellow-global-version/,,#N/A
"Nubia Z70 Ultra Dual SIM 5G (16GB RAM, 512GB, Black) - Brand New",Nubia,Nubia,,,NubZ70Ult16R512Blk-AU,,,,,,,,,https://spectronic.com.au/product/nubia-z70-ultra-5g-512gb-16gb-ram-black-dual-sim-global-version/,https://bestmobilephone.com.au/zte-nubia-z70-ultra-5g-dual-sim-16gb-512gb-black-global-version/,,#N/A
"Nubia Z70 Ultra Dual SIM 5G (16GB RAM, 512GB, Blue) - Brand New",Nubia,Nubia,,,NubZ70Ult16R512Blu-AU,,,,,,,,,https://spectronic.com.au/product/nubia-z70-ultra-5g-512gb-16gb-ram-blue-starry-night-x-van-gogh-dual-sim-global-version/,https://bestmobilephone.com.au/zte-nubia-z70-ultra-5g-dual-sim-16gb-512gb-blue-starry-night-x-van-gogh-global-version/,,#N/A
"Nubia Z70 Ultra Dual SIM 5G (16GB RAM, 512GB, Yellow) - Brand New",Nubia,Nubia,,,NubZ70Ult16R512Ylw-AU,,,,,,,,,https://spectronic.com.au/product/nubia-z70-ultra-5g-512gb-16gb-ram-amber-yellow-dual-sim-global-version/,https://bestmobilephone.com.au/zte-nubia-z70-ultra-5g-dual-sim-16gb-512gb-amber-yellow-global-version/,,#N/A
"Nubia Z70 Ultra Dual SIM 5G (24GB RAM, 1TB, Black) - Brand New",Nubia,Nubia,,,NubZ70Ult24R1TBBlk-AU,,,,,,,,,https://spectronic.com.au/product/nubia-z70-ultra-5g-1tb-24gb-ram-black-dual-sim-global-version/,https://bestmobilephone.com.au/zte-nubia-z70-ultra-5g-dual-sim-24gb-1tb-black-global-version/,,#N/A
"Nubia Z70S Ultra Dual SIM 5G (12GB RAM, 256GB, Classic Black) - Brand New",Nubia,Nubia,,,NbZ70SUt12256Bk-AU,,,,,,,,https://buymobile.com.au/products/nubia-z70s-ultra-dual-sim-12gb-ram-256gb-5g?_pos=5&_sid=805d39411&_ss=r,https://spectronic.com.au/product/nubia-z70s-ultra-5g-256gb-12gb-ram-classic-black-dual-sim-global-version-nx769j/,https://bestmobilephone.com.au/zte-nubia-z70s-ultra-5g-dual-sim-12gb-256gb-classic-black-global-version/,,#N/A
"Nubia Z70S Ultra Dual SIM 5G (16GB RAM, 512GB, Antique Brown) - Brand New",Nubia,Nubia,,,NbZ70SUt16512Br-AU,,,,,,,,https://buymobile.com.au/products/nubia-z70s-ultra-dual-sim-16gb-ram-512gb-5g?variant=43057244078195,https://spectronic.com.au/product/nubia-z70s-ultra-5g-512gb-16gb-ram-antique-brown-dual-sim-global-version-nx769j/,https://bestmobilephone.com.au/zte-nubia-z70s-ultra-5g-dual-sim-16gb-512gb-antique-brown-global-version/,https://www.amazon.com.au/dp/B0F5WX9S8L,
"Nubia Z70S Ultra Dual SIM 5G (16GB RAM, 512GB, Classic Black) - Brand New",Nubia,Nubia,,,NbZ70SUt16512Bk-AU,,,,,,,,https://buymobile.com.au/products/nubia-z70s-ultra-dual-sim-16gb-ram-512gb-5g?variant=43057244045427,https://spectronic.com.au/product/nubia-z70s-ultra-5g-512gb-16gb-ram-classic-black-dual-sim-global-version-nx769j/,https://bestmobilephone.com.au/zte-nubia-z70s-ultra-5g-dual-sim-16gb-512gb-classic-black-global-version/,,#N/A
"OnePlus 12 5G (16GB RAM, 1TB, White) - Brand New",OnePlus 12 Series,OnePlus,,,OnePls1216R1TBWht-AU,,,,,,,,,,,,#N/A
"OnePlus 12R 5G (16GB RAM, 256GB, Cool Blue) - Brand New",OnePlus 12 Series,OnePlus,,,OnePls12R16R256Blu-AU,,,,,,,,https://buymobile.com.au/products/oneplus-12r-cph2609-dual-sim-16gb-ram-256gb-5g?variant=41481075228787,https://spectronic.com.au/product/oneplus-12r-5g-256gb-16gb-ram-blue-dual-sim-global-version-cph2609/,https://bestmobilephone.com.au/oneplus-12r-5g-dual-sim-16gb-256gb-cool-blue-global-version/,,#N/A
"OnePlus 12R 5G (16GB RAM, 256GB, Iron Gray) - Brand New",OnePlus 12 Series,OnePlus,,,OnePls12R16R256Gry-AU,,,,,,,,https://buymobile.com.au/products/oneplus-12r-cph2609-dual-sim-16gb-ram-256gb-5g?variant=41481075196019,https://spectronic.com.au/product/oneplus-12r-5g-256gb-16gb-ram-gray-dual-sim-global-version-cph2609/,https://bestmobilephone.com.au/oneplus-12r-5g-dual-sim-16gb-256gb-iron-gray-global-version/,,#N/A
"OnePlus 13 5G (12GB RAM, 256GB, Black) - Brand New",OnePlus 13 Series,OnePlus,,,OnePls1312R256Blk-AU,,,,,,,,https://buymobile.com.au/products/oneplus-13-cph2653-dual-sim-12gb-ram-256gb-5g?variant=43200756744307,,,https://www.amazon.com.au/dp/B0DKG346PQ,#N/A
"OnePlus 13 5G (12GB RAM, 256GB, White) - Brand New",OnePlus 13 Series,OnePlus,,,OnePls1312R256Wht-AU,,,,,,,,,,,,#N/A
